node_id,GEMS Station Number,Country Name,Main Basin,split_key,split_name,snap_distance_m,HYRIV_ID
1912,FRA00040,France,RHINE-MEUSE,RHINE-MEUSE,test,182.76060002457606,20411216
1913,FRA00041,France,RHINE-MEUSE,RHINE-MEUSE,test,149.38378795795796,20409936
1914,FRA00042,France,RHINE-MEUSE,RHINE-MEUSE,test,92.93880627618555,20406637
1915,FRA00043,France,RHINE-MEUSE,RHINE-MEUSE,test,149.66901413688382,20399666
1916,FRA00044,France,RHINE-MEUSE,RHINE-MEUSE,test,28.923816189915875,20410301
1917,FRA00045,France,RHINE-MEUSE,RHINE-MEUSE,test,151.02641396377624,20404543
1918,FRA00046,France,RHINE-MEUSE,RHINE-MEUSE,test,162.718413185023,20395327
1919,FRA00047,France,RHINE-MEUSE,RHINE-MEUSE,test,29.619729065782348,20390527
1920,FRA00048,France,RHONE,RHONE,train,707.5335839295141,20443632
1921,FRA00049,France,RHONE,RHONE,train,300.23036198093286,20451282
1922,FRA00050,France,RHONE,RHONE,train,90.28740968681106,20463902
1923,FRA00051,France,RHONE,RHONE,train,104.24581729195884,20467513
1924,FRA00052,France,RHONE,RHONE,train,105.78674152738455,20483255
1925,FRA00053,France,RHONE,RHONE,train,21.266824990127564,20527372
1926,FRA00054,France,RHONE,RHONE,train,153.00089823734552,20531217
1927,FRA00055,France,RHONE,RHONE,train,407.46030213218324,20499344
1928,FRA00056,France,,France,train,5.9410672337408705,20554542
1929,FRA00057,France,,France,train,324.7544200497963,20533826
1930,FRA00058,France,,France,train,438.91610961677264,20533547
1931,FRA00059,France,,France,train,568.5835019887771,20533827
1932,FRA00060,France,,France,train,1598.2809405966887,20534788
1933,FRA00061,France,,France,train,96.3152876818144,20492666
1934,FRA00062,France,,France,train,188.27261438144478,20488298
1935,FRA00063,France,,France,train,406.86312171247846,20489771
1936,FRA00064,France,,France,train,324.08868234462574,20488653
1937,FRA00065,France,,France,train,106.83783093128501,20482414
1938,FRA00066,France,GARONNE,GARONNE,train,181.8108384894192,20500873
1939,FRA00067,France,GARONNE,GARONNE,train,180.09384457721865,20497273
1940,FRA00068,France,GARONNE,GARONNE,train,76.79680855197645,20517204
1941,FRA00069,France,GARONNE,GARONNE,train,131.96318999910056,20537040
1942,FRA00070,France,GARONNE,GARONNE,train,37.171963336935654,20531037
1943,FRA00071,France,GARONNE,GARONNE,train,144.14540249243154,20535984
1944,FRA00072,France,GARONNE,GARONNE,train,146.53186632256953,20550787
1945,FRA00073,France,GARONNE,GARONNE,train,59.88274176522068,20550787
1946,FRA00074,France,GARONNE,GARONNE,train,108.59865533312141,20549817
1947,FRA00075,France,,France,train,121.1610582541512,20507256
1948,FRA00076,France,,France,train,20.55301497180088,20544448
1949,FRA00078,France,LOIRE,LOIRE,train,113.61041371405852,20443836
1950,FRA00079,France,LOIRE,LOIRE,train,299.4268283358115,20450538
1951,FRA00080,France,,France,train,500.21010508052007,20472352
1952,FRA00081,France,,France,train,219.55999216853837,20412217
1953,FRA00082,France,,France,train,28.139919768618658,20412105
1954,FRA00083,France,,France,train,73.89606914656686,20407769
1955,FRA00084,France,,France,train,161.5236586937563,20420658
1956,FRA00085,France,,France,train,89.63624989406195,20430793
1957,FRA00086,France,,France,train,98.16445449719103,20421380
1958,FRA00087,France,,France,train,12.597569928242477,20425846
1959,FRA00088,France,SEINE,SEINE,validation,84.08439085085392,20411890
1960,FRA00089,France,SEINE,SEINE,validation,96.76932203164296,20410890
1961,FRA00090,France,SEINE,SEINE,validation,510.25966616546987,20429415
1962,FRA00091,France,SEINE,SEINE,validation,65.71708541049622,20415786
1963,FRA00092,France,SEINE,SEINE,validation,49.60113743591968,20427249
1964,FRA00093,France,SEINE,SEINE,validation,463.743136364574,20405692
1965,FRA00094,France,SEINE,SEINE,validation,291.34269550291975,20406444
1966,FRA00095,France,SEINE,SEINE,validation,197.7506897060679,20404967
1967,FRA00096,France,SEINE,SEINE,validation,177.53472270100173,20400953
1968,FRA00097,France,SEINE,SEINE,validation,166.7013260277082,20403902
1969,FRA00098,France,SEINE,SEINE,validation,118.7887988496118,20400163
1970,FRA00099,France,SEINE,SEINE,validation,589.2269425971797,20385929
1971,FRA00100,France,SEINE,SEINE,validation,512.6679917152669,20387633
1972,FRA00101,France,SEINE,SEINE,validation,30.789904118791124,20390388
1973,FRA00102,France,SEINE,SEINE,validation,12.218910950145471,20395995
1974,FRA00103,France,RHONE,RHONE,train,26.831284923735502,20447611
1975,FRA00104,France,RHONE,RHONE,train,47.51279633416032,20453368
1976,FRA00105,France,RHONE,RHONE,train,128.30300249525135,20443639
1977,FRA00106,France,RHONE,RHONE,train,74.12825524433207,20441488
1978,FRA00107,France,RHONE,RHONE,train,193.2788596134124,20440454
1979,FRA00108,France,RHONE,RHONE,train,184.1085748681216,20442076
1980,FRA00109,France,RHONE,RHONE,train,153.05567688472925,20449992
1981,FRA00110,France,RHONE,RHONE,train,229.2737556812121,20475290
1982,FRA00111,France,RHONE,RHONE,train,151.59579794102828,20478759
1983,FRA00112,France,RHONE,RHONE,train,106.1698597702076,20472249
1984,FRA00113,France,RHONE,RHONE,train,3.616269823176304,20481119
1985,FRA00114,France,RHONE,RHONE,train,98.80419829032746,20482232
1986,FRA00115,France,RHONE,RHONE,train,1264.6816012373931,20489672
1987,FRA00116,France,RHONE,RHONE,train,83.66128191921739,20490889
1988,FRA00117,France,RHONE,RHONE,train,64.36811076384355,20499244
1989,FRA00118,France,RHONE,RHONE,train,560.7213118591025,20522834
1990,FRA00119,France,RHONE,RHONE,train,117.19116809085794,20522747
1991,FRA00120,France,,France,train,28.682924236290255,20531630
1992,FRA00121,France,,France,train,36.140888540924955,20546597
1993,FRA00122,France,,France,train,220.87975617545646,20541439
1994,FRA00123,France,,France,train,34.426696419804884,20527995
1995,FRA00124,France,,France,train,147.61493027573104,20535991
1996,FRA00125,France,,France,train,57.7974405223027,20534789
1997,FRA00126,France,,France,train,102.59571299858673,20537144
1998,FRA00127,France,,France,train,66.65619956861592,20540402
1999,FRA00128,France,,France,train,1503.2677853045495,20533313
2000,FRA00129,France,LOIRE,LOIRE,train,96.3042550410045,20436774
2001,FRA00130,France,LOIRE,LOIRE,train,282.6258025070845,20451151
2002,FRA00131,France,LOIRE,LOIRE,train,102.57796046720306,20451860
2003,FRA00132,France,SEINE,SEINE,validation,317.6516728506449,20396111
2004,FRA00133,France,,France,train,84.96116411152165,20393746
2005,FRA00134,France,,France,train,144.56550122376055,60000004
2006,FRA00135,France,,France,train,69.18351292521557,60000007
2007,FRA00136,France,,France,train,67.8261930574547,60000026
2008,FRA00137,France,,France,train,42.410520383672015,60000020
2009,FRA00138,France,,France,train,163.76453612224938,60000031
2010,FRA00139,France,,France,train,62.69620314579854,60000032
2011,FRA00140,France,,France,train,416.430257510037,60000025
2012,FRA00141,France,,France,train,43.224511355750444,60000051
2013,FRA00142,France,,France,train,255.70939544888975,60000033
2014,FRA00143,France,,France,train,228.3563170220592,60000044
2015,FRA00144,France,,France,train,444.9477534769097,60000044
2016,FRA00145,France,,France,train,46.109605775268115,60000067
2017,FRA00146,France,,France,train,127.14357047924418,60000086
2018,FRA00156,France,RHINE-MEUSE,RHINE-MEUSE,test,186.05431167283942,20423454
2019,FRA00157,France,SCHELDE,SCHELDE,train,165.88830983583102,20368204
2020,FRA00158,France,SCHELDE,SCHELDE,train,9.139229357904389,20366022
2021,FRA00159,France,SCHELDE,SCHELDE,train,21.92072832412804,20361097
2022,FRA00160,France,SCHELDE,SCHELDE,train,711.9223415051061,20361425
2023,FRA00161,France,,France,train,1283.7377442195175,20347376
2024,FRA00162,France,,France,train,484.1869291832893,20350327
2025,FRA00163,France,,France,train,283.71727067440014,20379644
2026,FRA00167,France,RHINE-MEUSE,RHINE-MEUSE,test,59.67102999695497,20417251
2027,FRA00168,France,RHINE-MEUSE,RHINE-MEUSE,test,243.06516674681546,20391972
2028,FRA00169,France,RHINE-MEUSE,RHINE-MEUSE,test,157.25574868504592,20413218
2029,FRA00170,France,RHINE-MEUSE,RHINE-MEUSE,test,240.1573594954151,20385100
2030,FRA00171,France,RHINE-MEUSE,RHINE-MEUSE,test,50.08527661620502,20380825
2031,FRA00172,France,RHINE-MEUSE,RHINE-MEUSE,test,12.975186753650453,20371540
2032,FRA00177,France,LOIRE,LOIRE,train,105.58656543530577,20464235
2033,FRA00181,France,GARONNE,GARONNE,train,148.3362086863611,20542233
2034,FRA00182,France,GARONNE,GARONNE,train,281.58532879494146,20517788
2035,FRA00185,France,,France,train,117.6643225838581,20540393
2036,FRA00202,France,SCHELDE,SCHELDE,train,81.55557097539038,20365501
2037,FRA00203,France,SCHELDE,SCHELDE,train,125.7405166703054,20371111
2038,FRA00204,France,SCHELDE,SCHELDE,train,163.68861437318398,20368506
2039,FRA00205,France,SCHELDE,SCHELDE,train,58.991714240672124,20363448
2040,FRA00206,France,SCHELDE,SCHELDE,train,367.2330289218859,20366983
2041,FRA00207,France,SCHELDE,SCHELDE,train,43.95026570707033,20369077
2042,FRA00208,France,SCHELDE,SCHELDE,train,213.48951452030104,20367298
2043,FRA00209,France,SCHELDE,SCHELDE,train,102.00054701238479,20366863
2044,FRA00210,France,SCHELDE,SCHELDE,train,95.7997731139203,20363020
2045,FRA00211,France,SCHELDE,SCHELDE,train,5.983957535716234,20366231
2046,FRA00212,France,SCHELDE,SCHELDE,train,984.1361267991555,20365715
2047,FRA00213,France,SCHELDE,SCHELDE,train,254.56461375586784,20362330
2048,FRA00214,France,SCHELDE,SCHELDE,train,107.82936661463454,20366862
2049,FRA00215,France,SCHELDE,SCHELDE,train,72.38216179805752,20365915
2050,FRA00216,France,SCHELDE,SCHELDE,train,17.817599163801056,20358413
2051,FRA00217,France,SCHELDE,SCHELDE,train,8.520314696807858,20356950
2052,FRA00218,France,SCHELDE,SCHELDE,train,77.1304388766817,20354488
2053,FRA00219,France,SCHELDE,SCHELDE,train,171.32880614298935,20358078
2054,FRA00220,France,SCHELDE,SCHELDE,train,714.4720984227683,20358186
2055,FRA00221,France,SCHELDE,SCHELDE,train,101.6177565644735,20361848
2056,FRA00222,France,SCHELDE,SCHELDE,train,146.83503383517748,20362521
2057,FRA00223,France,SCHELDE,SCHELDE,train,156.48333637962028,20360557
2058,FRA00224,France,,France,train,201.63100530651872,20353759
2059,FRA00225,France,,France,train,12.238974734379752,20356846
2060,FRA00226,France,,France,train,68.24368733213467,20364416
2061,FRA00227,France,,France,train,302.5580801570111,20364417
2062,FRA00228,France,,France,train,113.99054714630908,20366227
2063,FRA00229,France,,France,train,141.10083427007848,20356222
2064,FRA00230,France,,France,train,79.17655045031097,20354240
2065,FRA00231,France,,France,train,92.51782748097982,20350090
2066,FRA00232,France,,France,train,815.7030073051963,20348945
2067,FRA00233,France,,France,train,91.11349749489884,20353761
2068,FRA00234,France,,France,train,273.9341304737828,20376989
2069,FRA00235,France,,France,train,3.7029688049176848,20377081
2070,FRA00236,France,,France,train,208.34173767310935,20375056
2071,FRA00237,France,,France,train,692.9069295186356,20372168
2072,FRA00238,France,,France,train,167.62731038348105,20375706
2073,FRA00239,France,,France,train,378.4929565280167,20379017
2074,FRA00240,France,,France,train,136.06481386298358,20380152
2075,FRA00241,France,,France,train,345.3713575530352,20373602
2076,FRA00242,France,,France,train,61.05926332596863,20373890
2077,FRA00243,France,,France,train,65.22836791246522,20370870
2078,FRA00244,France,,France,train,1799.595367540964,20367591
2079,FRA00245,France,RHINE-MEUSE,RHINE-MEUSE,test,296.9513877019747,20424326
2080,FRA00246,France,RHINE-MEUSE,RHINE-MEUSE,test,87.66197069911799,20420086
2081,FRA00247,France,RHINE-MEUSE,RHINE-MEUSE,test,103.55408749381665,20414369
2082,FRA00248,France,RHINE-MEUSE,RHINE-MEUSE,test,55.069265115856176,20393107
2083,FRA00249,France,RHINE-MEUSE,RHINE-MEUSE,test,534.4332319950468,20382769
2084,FRA00250,France,RHINE-MEUSE,RHINE-MEUSE,test,34.527762868473616,20386144
2085,FRA00251,France,RHINE-MEUSE,RHINE-MEUSE,test,184.299928279442,20386263
2086,FRA00252,France,RHINE-MEUSE,RHINE-MEUSE,test,125.7401474178652,20389320
2087,FRA00253,France,RHINE-MEUSE,RHINE-MEUSE,test,37.07411486143343,20387873
2088,FRA00254,France,RHINE-MEUSE,RHINE-MEUSE,test,188.986572941713,20385935
2089,FRA00255,France,RHINE-MEUSE,RHINE-MEUSE,test,73.23789857235057,20385176
2090,FRA00256,France,RHINE-MEUSE,RHINE-MEUSE,test,141.2628131170611,20390299
2091,FRA00257,France,RHINE-MEUSE,RHINE-MEUSE,test,122.12679802255573,20386918
2092,FRA00258,France,RHINE-MEUSE,RHINE-MEUSE,test,220.73844682270018,20383119
2093,FRA00259,France,RHINE-MEUSE,RHINE-MEUSE,test,369.40194649116603,20381947
2094,FRA00260,France,RHINE-MEUSE,RHINE-MEUSE,test,174.90674460590813,20381656
2095,FRA00261,France,RHINE-MEUSE,RHINE-MEUSE,test,286.10491386030503,20384369
2096,FRA00262,France,RHINE-MEUSE,RHINE-MEUSE,test,158.86402424712432,20380048
2097,FRA00263,France,RHINE-MEUSE,RHINE-MEUSE,test,160.66742042027838,20377290
2098,FRA00264,France,RHINE-MEUSE,RHINE-MEUSE,test,24.16987480058366,20376883
2099,FRA00265,France,RHINE-MEUSE,RHINE-MEUSE,test,159.88481030212293,20373897
2100,FRA00266,France,RHINE-MEUSE,RHINE-MEUSE,test,196.40310282100404,20371798
2101,FRA00267,France,RHINE-MEUSE,RHINE-MEUSE,test,107.99739027081958,20371115
2102,FRA00269,France,RHINE-MEUSE,RHINE-MEUSE,test,139.7922120624449,20371327
2103,FRA00270,France,RHINE-MEUSE,RHINE-MEUSE,test,245.1681139793643,20368290
2104,FRA00271,France,RHINE-MEUSE,RHINE-MEUSE,test,196.78103302959806,20368205
2105,FRA00272,France,RHINE-MEUSE,RHINE-MEUSE,test,9.79989881588048,20366751
2106,FRA00273,France,RHINE-MEUSE,RHINE-MEUSE,test,110.12190057231015,20370648
2107,FRA00274,France,RHINE-MEUSE,RHINE-MEUSE,test,86.43376560631786,20370649
2108,FRA00275,France,RHINE-MEUSE,RHINE-MEUSE,test,16.29237777131954,20367813
2109,FRA00276,France,RHINE-MEUSE,RHINE-MEUSE,test,25.300325583015784,20372882
2110,FRA00562,France,RHINE-MEUSE,RHINE-MEUSE,test,350.084719709373,20436894
2111,FRA00563,France,RHINE-MEUSE,RHINE-MEUSE,test,21.53252385428837,20436894
2112,FRA00564,France,RHINE-MEUSE,RHINE-MEUSE,test,296.77186794241953,20436894
2113,FRA00565,France,RHINE-MEUSE,RHINE-MEUSE,test,74.29938353202724,20436031
2114,FRA00566,France,RHINE-MEUSE,RHINE-MEUSE,test,71.03004590964254,20421155
2115,FRA00567,France,RHINE-MEUSE,RHINE-MEUSE,test,160.05874410876555,20437389
2116,FRA00568,France,RHINE-MEUSE,RHINE-MEUSE,test,7.043599650363258,20439719
2117,FRA00569,France,RHINE-MEUSE,RHINE-MEUSE,test,255.3749015636003,20433516
2118,FRA00570,France,RHINE-MEUSE,RHINE-MEUSE,test,481.48985149208295,20431643
2119,FRA00571,France,RHINE-MEUSE,RHINE-MEUSE,test,48.78641359644713,20427780
2120,FRA00572,France,RHINE-MEUSE,RHINE-MEUSE,test,58.18734058382784,20428799
2121,FRA00573,France,RHINE-MEUSE,RHINE-MEUSE,test,313.5586371722908,20425992
2122,FRA00574,France,RHINE-MEUSE,RHINE-MEUSE,test,204.54425261518531,20424461
2123,FRA00575,France,RHINE-MEUSE,RHINE-MEUSE,test,198.48185598057285,20420687
2124,FRA00576,France,RHINE-MEUSE,RHINE-MEUSE,test,355.4526106577399,20416847
2125,FRA00577,France,RHINE-MEUSE,RHINE-MEUSE,test,152.2534871797664,20414843
2126,FRA00578,France,RHINE-MEUSE,RHINE-MEUSE,test,178.05982692015056,20416494
2127,FRA00579,France,RHINE-MEUSE,RHINE-MEUSE,test,784.8031668809797,20413456
2128,FRA00580,France,RHINE-MEUSE,RHINE-MEUSE,test,187.02993844961128,20410895
2129,FRA00581,France,RHINE-MEUSE,RHINE-MEUSE,test,98.27949977579652,20407936
2130,FRA00582,France,RHINE-MEUSE,RHINE-MEUSE,test,183.651624356173,20407458
2131,FRA00583,France,RHINE-MEUSE,RHINE-MEUSE,test,84.45808747820801,20401183
2132,FRA00584,France,RHINE-MEUSE,RHINE-MEUSE,test,131.86305505749556,20405593
2133,FRA00585,France,RHINE-MEUSE,RHINE-MEUSE,test,97.31507982212888,20404772
2134,FRA00586,France,RHINE-MEUSE,RHINE-MEUSE,test,170.89853134571328,20397602
2135,FRA00587,France,RHINE-MEUSE,RHINE-MEUSE,test,154.45621641268943,20401460
2136,FRA00588,France,RHINE-MEUSE,RHINE-MEUSE,test,336.9620881022376,20402076
2137,FRA00589,France,RHINE-MEUSE,RHINE-MEUSE,test,169.79838995399123,20400396
2138,FRA00590,France,RHINE-MEUSE,RHINE-MEUSE,test,6.491682267967045,20398340
2139,FRA00591,France,RHINE-MEUSE,RHINE-MEUSE,test,23.109436180231263,20425394
2140,FRA00592,France,RHINE-MEUSE,RHINE-MEUSE,test,37.47231156212081,20420583
2141,FRA00593,France,RHINE-MEUSE,RHINE-MEUSE,test,450.7494898210259,20411213
2142,FRA00594,France,RHINE-MEUSE,RHINE-MEUSE,test,90.17835429188872,20410752
2143,FRA00595,France,RHINE-MEUSE,RHINE-MEUSE,test,3.9587131288609725,20418048
2144,FRA00596,France,RHINE-MEUSE,RHINE-MEUSE,test,159.76598520676944,20412119
2145,FRA00597,France,RHINE-MEUSE,RHINE-MEUSE,test,114.38366397404695,20409686
2146,FRA00598,France,RHINE-MEUSE,RHINE-MEUSE,test,250.97501557400975,20404856
2147,FRA00599,France,RHINE-MEUSE,RHINE-MEUSE,test,94.16682000469073,20415090
2148,FRA00600,France,RHINE-MEUSE,RHINE-MEUSE,test,252.8134521839624,20411794
2149,FRA00601,France,RHINE-MEUSE,RHINE-MEUSE,test,160.98886443250652,20411539
2150,FRA00602,France,RHINE-MEUSE,RHINE-MEUSE,test,540.2836033974633,20409548
2151,FRA00603,France,RHINE-MEUSE,RHINE-MEUSE,test,90.81591896944019,20414609
2152,FRA00604,France,RHINE-MEUSE,RHINE-MEUSE,test,174.18961848346171,20406880
2153,FRA00605,France,RHINE-MEUSE,RHINE-MEUSE,test,98.98764802051573,20408143
2154,FRA00606,France,RHINE-MEUSE,RHINE-MEUSE,test,8.582746704147265,20405071
2155,FRA00607,France,RHINE-MEUSE,RHINE-MEUSE,test,187.51648598152153,20402750
2156,FRA00608,France,RHINE-MEUSE,RHINE-MEUSE,test,52.78724872897294,20402427
2157,FRA00609,France,RHINE-MEUSE,RHINE-MEUSE,test,401.11525531039814,20403908
2158,FRA00610,France,RHINE-MEUSE,RHINE-MEUSE,test,19.24346080504914,20402429
2159,FRA00611,France,RHINE-MEUSE,RHINE-MEUSE,test,304.73503255387675,20399862
2160,FRA00612,France,RHINE-MEUSE,RHINE-MEUSE,test,120.86130050422607,20393959
2161,FRA00613,France,RHINE-MEUSE,RHINE-MEUSE,test,35.32354560194641,20391972
2162,FRA00614,France,RHINE-MEUSE,RHINE-MEUSE,test,1012.874950519824,20390081
2163,FRA00615,France,RHINE-MEUSE,RHINE-MEUSE,test,37.49117254845224,20388804
2164,FRA00616,France,RHINE-MEUSE,RHINE-MEUSE,test,180.1937402030359,20387041
2165,FRA00617,France,RHINE-MEUSE,RHINE-MEUSE,test,4.026324982322649,20387042
2166,FRA00618,France,RHINE-MEUSE,RHINE-MEUSE,test,197.62290772071398,20386805
2167,FRA00619,France,RHINE-MEUSE,RHINE-MEUSE,test,91.8566601089671,20387540
2168,FRA00620,France,RHINE-MEUSE,RHINE-MEUSE,test,4.0801559009271795,20386264
2169,FRA00621,France,RHINE-MEUSE,RHINE-MEUSE,test,269.00105853567425,20402858
2170,FRA00622,France,RHINE-MEUSE,RHINE-MEUSE,test,409.144434371305,20399865
2171,FRA00623,France,RHINE-MEUSE,RHINE-MEUSE,test,392.2905425861431,20395421
2172,FRA00624,France,RHINE-MEUSE,RHINE-MEUSE,test,51.39281801436116,20396440
2173,FRA00625,France,RHINE-MEUSE,RHINE-MEUSE,test,108.23841350359356,20397304
2174,FRA00626,France,RHINE-MEUSE,RHINE-MEUSE,test,82.03359941711633,20393519
2175,FRA00627,France,RHINE-MEUSE,RHINE-MEUSE,test,51.96843988759723,20393518
2176,FRA00628,France,RHINE-MEUSE,RHINE-MEUSE,test,36.88131965268379,20389874
2177,FRA00645,France,RHONE,RHONE,train,6.31644202723021,20428038
2178,FRA00646,France,RHONE,RHONE,train,33.58059123944393,20423577
2179,FRA00647,France,RHONE,RHONE,train,128.31356013941985,20428580
2180,FRA00648,France,RHONE,RHONE,train,101.80425724792418,20430818
2181,FRA00649,France,RHONE,RHONE,train,88.82903180808013,20431285
2182,FRA00650,France,RHONE,RHONE,train,44.773545799092226,20431400
2183,FRA00651,France,RHONE,RHONE,train,7.02999555257977,20431053
2184,FRA00652,France,RHONE,RHONE,train,231.27217862194445,20433743
2185,FRA00653,France,RHONE,RHONE,train,127.26903408594269,20437006
2186,FRA00654,France,RHONE,RHONE,train,278.66543481839307,20436294
2187,FRA00655,France,RHONE,RHONE,train,106.38005902272346,20439853
2188,FRA00656,France,RHONE,RHONE,train,114.00862081274025,20438497
2189,FRA00657,France,RHONE,RHONE,train,265.49826538615036,20439851
2190,FRA00658,France,RHONE,RHONE,train,5.246802433506155,20442329
2191,FRA00659,France,RHONE,RHONE,train,375.2956428918929,20438757
2192,FRA00660,France,RHONE,RHONE,train,171.02040986642479,20445843
2193,FRA00661,France,RHONE,RHONE,train,121.45815587599756,20431640
2194,FRA00662,France,RHONE,RHONE,train,118.96516000261863,20437275
2195,FRA00663,France,RHONE,RHONE,train,34.464658936060886,20449666
2196,FRA00664,France,RHONE,RHONE,train,104.79454407566068,20440921
2197,FRA00665,France,RHONE,RHONE,train,125.40408901176095,20438621
2198,FRA00666,France,RHONE,RHONE,train,135.51874766038907,20449296
2199,FRA00667,France,RHONE,RHONE,train,108.5864940776624,20450121
2200,FRA00668,France,RHONE,RHONE,train,31.85654800037413,20446057
2201,FRA00669,France,RHONE,RHONE,train,1323.6444656142846,20451993
2202,FRA00670,France,RHONE,RHONE,train,709.2939818109012,20451992
2203,FRA00671,France,RHONE,RHONE,train,447.7655955780933,20452458
2204,FRA00672,France,RHONE,RHONE,train,87.0817467750556,20454435
2205,FRA00673,France,RHONE,RHONE,train,15.972906197870355,20454902
2206,FRA00674,France,RHONE,RHONE,train,52.243787490692654,20462382
2207,FRA00675,France,RHONE,RHONE,train,218.95552237474277,20461048
2208,FRA00676,France,RHONE,RHONE,train,48.06627253377335,20456277
2209,FRA00677,France,RHONE,RHONE,train,14.792828960171935,20445117
2210,FRA00678,France,RHONE,RHONE,train,48.37384163078008,20456278
2211,FRA00679,France,RHONE,RHONE,train,50.20361899956299,20447511
2212,FRA00680,France,RHONE,RHONE,train,35.0300118175572,20446443
2213,FRA00681,France,RHONE,RHONE,train,77.50250709346376,20439977
2214,FRA00682,France,RHONE,RHONE,train,10.363173065408972,20446802
2215,FRA00683,France,RHONE,RHONE,train,11.484039058527822,20453805
2216,FRA00684,France,RHONE,RHONE,train,252.7556962598921,20454033
2217,FRA00685,France,RHONE,RHONE,train,754.7409617297486,20454437
2218,FRA00686,France,RHONE,RHONE,train,412.37257451672997,20457393
2219,FRA00687,France,RHONE,RHONE,train,83.35268301754486,20460266
2220,FRA00688,France,RHONE,RHONE,train,285.3917126364498,20455252
2221,FRA00689,France,RHONE,RHONE,train,513.2966016919032,20457182
2222,FRA00690,France,RHONE,RHONE,train,191.82119586400734,20458156
2223,FRA00691,France,RHONE,RHONE,train,66.0636665944971,20471362
2224,FRA00692,France,RHONE,RHONE,train,202.24279889501838,20467208
2225,FRA00693,France,RHONE,RHONE,train,140.54146257271142,20463678
2226,FRA00694,France,RHONE,RHONE,train,570.5827523082069,20464685
2227,FRA00695,France,RHONE,RHONE,train,172.9310250669434,20468837
2228,FRA00696,France,RHONE,RHONE,train,24.784853606543514,20466980
2229,FRA00697,France,RHONE,RHONE,train,144.08621870313843,20468502
2230,FRA00698,France,RHONE,RHONE,train,75.21279068341629,20469471
2231,FRA00699,France,RHONE,RHONE,train,124.85479584026906,20469775
2232,FRA00700,France,RHONE,RHONE,train,5.906925476354501,20470210
2233,FRA00701,France,RHONE,RHONE,train,157.3841185175884,20473536
2234,FRA00702,France,RHONE,RHONE,train,532.2409541531302,20474968
2235,FRA00703,France,RHONE,RHONE,train,247.26548235572645,20474085
2236,FRA00704,France,RHONE,RHONE,train,256.42927181566637,20476897
2237,FRA00705,France,RHONE,RHONE,train,21.54748574687145,20477958
2238,FRA00706,France,RHONE,RHONE,train,124.0624294232244,20481949
2239,FRA00707,France,RHONE,RHONE,train,229.37556780643337,20484570
2240,FRA00708,France,RHONE,RHONE,train,153.04025259797749,20485882
2241,FRA00709,France,RHONE,RHONE,train,101.5877323120514,20483033
2242,FRA00710,France,RHONE,RHONE,train,57.64457057453384,20481236
2243,FRA00711,France,RHONE,RHONE,train,427.92812365350477,20478464
2244,FRA00712,France,RHONE,RHONE,train,821.8541589733693,20478759
2245,FRA00713,France,RHONE,RHONE,train,115.8904343112104,20478255
2246,FRA00714,France,RHONE,RHONE,train,60.485991856290696,20477207
2247,FRA00715,France,RHONE,RHONE,train,52.23398902528316,20474423
2248,FRA00716,France,RHONE,RHONE,train,52.835782991171016,20480166
2249,FRA00717,France,RHONE,RHONE,train,86.69544805285224,20486635
2250,FRA00718,France,RHONE,RHONE,train,234.42653416365147,20483029
2251,FRA00719,France,RHONE,RHONE,train,108.96533115773124,20483707
2252,FRA00720,France,RHONE,RHONE,train,16.054612897268882,20484952
2253,FRA00721,France,RHONE,RHONE,train,290.25217166791276,20484952
2254,FRA00722,France,RHONE,RHONE,train,675.7798349402981,20489124
2255,FRA00723,France,RHONE,RHONE,train,65.9552344250725,20482612
2256,FRA00724,France,RHONE,RHONE,train,1191.5442869665696,20488033
2257,FRA00725,France,RHONE,RHONE,train,68.72910972032045,20495843
2258,FRA00726,France,RHONE,RHONE,train,321.2357902978653,20490349
2259,FRA00727,France,RHONE,RHONE,train,75.14977406119209,20489672
2260,FRA00728,France,RHONE,RHONE,train,157.84033125480244,20483600
2261,FRA00729,France,RHONE,RHONE,train,197.3468549601243,20490891
2262,FRA00730,France,RHONE,RHONE,train,225.827196569285,20488309
2263,FRA00731,France,RHONE,RHONE,train,173.793298178121,20487303
2264,FRA00732,France,RHONE,RHONE,train,170.42566209061403,20462062
2265,FRA00733,France,RHONE,RHONE,train,209.44933680827162,20465405
2266,FRA00734,France,RHONE,RHONE,train,63.35871477888776,20471242
2267,FRA00735,France,RHONE,RHONE,train,530.0432861303,20476424
2268,FRA00736,France,RHONE,RHONE,train,225.82900285903386,20479270
2269,FRA00737,France,RHONE,RHONE,train,100.5127721169464,20482432
2270,FRA00738,France,RHONE,RHONE,train,409.12127299541686,20482610
2271,FRA00739,France,RHONE,RHONE,train,216.37453824469404,20485389
2272,FRA00740,France,RHONE,RHONE,train,129.31775395366452,20485190
2273,FRA00741,France,RHONE,RHONE,train,794.8177553624082,20489417
2274,FRA00742,France,RHONE,RHONE,train,96.13097789079468,20493077
2275,FRA00743,France,RHONE,RHONE,train,45.60850946547517,20491927
2276,FRA00744,France,RHONE,RHONE,train,121.13719767945923,20496537
2277,FRA00745,France,RHONE,RHONE,train,95.93550616705043,20496789
2278,FRA00746,France,RHONE,RHONE,train,332.36780368913054,20496538
2279,FRA00747,France,RHONE,RHONE,train,122.1936590217028,20503322
2280,FRA00748,France,RHONE,RHONE,train,138.43428455668922,20502477
